Date,Open,High,Low,Close
2004-10-31,11.15871812952432,11.304176245259322,10.431429422685126,10.699487686157228
2004-11-30,10.709875169106532,11.684447236885966,10.660003854717104,11.595093727111816
2004-12-31,11.63249140389996,11.815359533432945,11.169110270477873,11.526518821716309
2005-01-31,11.526521846833312,11.543145623284682,10.763903045860488,11.258460998535156
2005-02-28,11.200280177576117,12.09380861734798,11.096382066997784,12.010689735412598
2005-03-31,12.048092450348513,12.048092450348513,11.221056938171388,11.345738410949709
2005-04-30,11.46210389555764,11.63665143508571,10.898972412554162,11.49535083770752
2005-05-31,11.439247073018183,11.642885820925931,11.117158291721916,11.354047775268556
2005-06-30,11.32495664238828,11.964974321487636,11.196123435980324,11.867307662963867
2005-07-31,11.86730531605255,12.862658570233595,11.723924233727232,12.833566665649414
2005-08-31,12.883434567088493,13.693845792667084,12.677718267232544,12.839798927307127
2005-09-30,12.970714093347295,13.454876512792374,12.802396497029711,13.34890365600586
2005-10-31,13.400854172788083,13.438257369353384,11.692757907565657,11.971205711364746
2005-11-30,12.183160299761983,12.864733582476369,12.131210558058545,12.66732692718506
2005-12-31,12.769148915429623,13.28886551587375,12.769148915429623,13.062055587768556
2006-01-31,13.237991894130436,15.347168645528276,13.22739197075153,15.209383964538574
2006-02-28,15.188184897734931,15.80928071045174,14.552253254780773,15.389570236206056
2006-03-31,15.421360454536847,15.898311877516443,14.626443020556245,15.745689392089844
2006-04-30,16.08060947403998,17.382154575709624,16.0043018113198,16.66143035888672
2006-05-31,16.73774221000332,17.78491125712704,15.02496503192045,15.531587600708008
2006-06-30,15.41076437719581,16.40705674936177,13.820933862056336,16.279870986938477
2006-07-31,16.45581498926549,16.90096334212864,15.49555402748268,16.672027587890625
2006-08-31,16.303188064025033,17.44574907903056,16.27563678537032,16.794973373413086
2006-09-30,16.86069132889924,17.40335085678183,16.385861130305855,17.244365692138672
2006-10-31,17.286762127043573,18.31061845978272,17.15321538690241,18.14315414428711
2006-11-30,18.33181390642017,20.45582833629453,18.07108169275229,20.19085693359375
2006-12-31,20.025512477741817,24.236820100400703,19.747822090933948,23.9255428314209
2007-01-31,24.79498063991941,25.340256554302293,21.08109586436439,22.28757095336914
2007-02-28,22.377733255783458,23.29225010112168,19.86818183196456,21.27430534362793
2007-03-31,20.340470474358668,22.45931213455946,19.27138498283813,21.98917388916016
2007-04-30,22.266106682319897,24.247550797771588,22.19741070025849,22.6031494140625
2007-05-31,22.70404541355797,25.013942216398085,22.519424644659363,24.118749618530277
2007-06-30,24.387095641423496,27.99363442057135,24.09298902761149,27.660890579223636
2007-07-31,27.73601711794516,30.677069055852808,27.71884435789106,30.035192489624023
2007-08-31,29.324622697905387,33.17589209239607,23.874022567491025,32.267822265625
2007-09-30,32.24420809240006,39.399339920567584,31.13863432960846,38.64153671264648
2007-10-31,38.899147800178845,47.13408027298284,37.62181836780761,46.90867233276367
2007-11-30,45.41023015488835,45.719359580509405,35.101531982421875,40.24299621582031
2007-12-31,39.76856090636707,42.46059601712097,34.61635971069336,37.02601623535156
2008-01-31,37.30624623841302,39.11137671979319,29.32104300514961,31.29562759399414
2008-02-29,31.877786054409142,33.767649510705084,29.633849707279072,31.547605514526367
2008-03-31,31.627979130804132,32.001606625882886,26.032258769757117,29.355806350708008
2008-04-30,29.97707382893505,35.3555529287009,29.93145674154922,34.49318313598633
2008-05-31,34.499698289738966,35.83998455270963,31.77570463520284,33.061676025390625
2008-06-30,33.439643442187446,33.61994156992769,28.380487858316403,28.785297393798828
2008-07-31,28.325493302107077,31.51114825611477,27.17047120440377,29.462913513183597
2008-08-31,30.162520271590243,30.294523049834982,25.806460188346577,27.7930850982666
