Date,Open,High,Low,Close
2007-04-30,31.394195556640625,31.77927238427411,31.30694688870823,31.773256301879883
2007-05-31,31.75909381152994,32.12111022346706,31.72589490412123,31.891815185546875
2007-06-30,31.887596130371094,31.920932347312256,30.886438369750977,30.886438369750977
2007-07-31,31.03692562429448,31.21087880684112,29.14173647910065,29.687992095947266
2007-08-31,29.7463640431764,31.23306427085512,29.261036859305968,31.2299919128418
2007-09-30,31.51527729336715,32.79169985219285,31.04550916627042,32.14265060424805
2007-10-31,32.4894296483406,32.71643343522613,31.67465209960937,32.2966194152832
2007-11-30,32.15260694919313,33.1825171448625,30.365147909018507,31.93347930908203
2007-12-31,32.44759386822898,32.68387154740889,31.50253615485406,31.907150268554688
2008-01-31,31.539665151884705,31.96416572909191,29.55657324563863,31.32423210144043
2008-02-29,31.395694870734037,31.414830029164364,30.298560935994143,30.738679885864254
2008-03-31,30.875439556069004,31.132201057461423,29.94778792046786,31.029491424560547
2008-04-30,30.981671596067176,32.30005349642978,30.89119896527442,32.08355712890625
2008-05-31,32.23888668758827,32.7653694152832,31.69941785297314,31.920398712158203
2008-06-30,31.921703874858878,32.04927831789703,30.59696115410105,30.747426986694336
2008-07-31,30.44471304301589,31.136409958582835,29.884775327404245,30.92890167236328
2008-08-31,30.750792060017908,31.082501272040112,30.306263265318275,30.65128898620605
2008-09-30,30.804871048757484,31.10544770345709,25.381295406068304,27.385086059570312
2008-10-31,27.728621425126377,28.695231486179917,21.541629918833976,24.24949073791504
2008-11-30,24.57254801510334,25.02483851798752,21.253592448945334,22.528810501098636
2008-12-31,22.37689649111197,26.357947590289765,21.8235716338061,26.306028366088867
2009-01-31,26.157214425417813,28.334104594914013,25.056658103863747,26.0395450592041
2009-02-28,25.827352268968937,26.07554982944277,23.42220340430958,23.509599685668945
2009-03-31,23.43856141682155,25.00750285790194,21.731813752416983,23.957996368408203
2009-04-30,24.199744844897907,27.35388874272037,23.927960100600487,27.27521324157715
2009-05-31,27.30804026638904,28.173012108138,26.33855368328455,28.0540771484375
2009-06-30,28.295971940076363,29.08531584204464,27.826747828239306,28.994361877441406
2009-07-31,29.091661645363043,31.07391116702172,27.73341822256753,31.000492095947266
2009-08-31,31.011231443033317,31.222240618222777,29.478627437220705,30.474470138549805
2009-09-30,30.497969804160224,32.36860909926848,29.908030845779148,32.24165725708008
2009-10-31,32.13437055449111,32.827087287027574,30.869486180113345,32.06662368774414
2009-11-30,32.23858857792817,32.89148097917971,32.10951272664903,32.60678482055664
2009-12-31,32.72610205462026,33.95343948336434,32.63433672083516,33.8082389831543
2010-01-31,33.869845095625536,34.75121137882446,33.18474896480948,33.1885986328125
2010-02-28,33.337135471748695,33.82973921768423,32.34033790895751,33.81034469604492
2010-03-31,33.87520687542148,34.7270815505925,33.80096103589895,34.53166961669922
2010-04-30,34.58206613637507,35.56238306691419,34.41278552133381,35.19625473022461
2010-05-31,35.21207331069286,35.32706502803509,31.310208272781075,33.55063247680664
2010-06-30,33.40798905805511,34.690591782655154,32.98443696778781,33.923423767089844
2010-07-31,33.99708442254081,35.864793604854064,33.594561514761246,35.67160415649414
2010-08-31,35.821133581259154,35.918395665167616,34.93361532745893,35.31858825683594
2010-09-30,35.47577292555288,36.6309346504865,35.46760738651869,36.61052703857422
2010-10-31,36.65450925993726,37.34888420368285,36.52300396842645,37.28314208984375
2010-11-30,37.34971341098527,38.040460203120006,36.53076288664112,36.8078498840332
2010-12-31,37.048555496647126,37.84427510296078,36.9652730331912,37.83589553833008
2011-01-31,37.8358934753671,38.506364667471566,37.827510714106616,38.46026611328125
2011-02-28,38.51044004525706,39.02500031367322,38.468265197538045,39.01234817504883
2011-03-31,39.03314245915227,39.13924626733536,37.98485006896351,39.028907775878906
2011-04-30,39.02887213771896,39.65240097045898,38.981895446777344,39.65240097045898
2011-05-31,39.66657649794965,39.84706754141136,39.44314655846137,39.70527648925781
2011-06-30,39.67324608020618,39.729451539061166,37.88764534040751,39.47871017456055
2011-07-31,39.7667815163318,39.97127088463807,39.3011744780566,39.61880874633789
2011-08-31,39.74620827993879,39.84252080611712,36.04258504145403,38.53791427612305
2011-09-30,38.548062800398,38.60093596903914,36.45083280073589,36.49489212036133
2011-10-31,36.32990249829467,40.542958064522296,34.547113038047875,39.59390640258789
2011-11-30,39.047875022168384,39.69922179656281,36.81732953521859,38.63298797607422
2011-12-31,38.61009574656181,40.4909511506597,38.53826136616828,40.39158630371094
2012-01-31,40.56772883073471,41.3174756029849,39.99415303412182,40.98326110839844
2012-02-29,41.004615674788354,41.90392657004143,40.87288968863855,41.84487915039063
2012-03-31,41.87091430400629,41.95771470072753,40.95260841647707,41.44604110717773
2012-04-30,41.531053288982775,41.92634672677584,40.7773051922884,41.91715240478516
2012-05-31,41.99062026111889,42.175506904329495,40.3821947919076,40.56707000732422
2012-06-30,40.26569647552235,42.4561653137207,40.16338067291515,42.4561653137207
2012-07-31,42.46926986275101,43.02587229322759,42.28217986080046,42.89023208618164
2012-08-31,42.99134825718448,43.45694827569781,42.836119926395696,43.42402648925781
2012-09-30,43.44671620100562,44.47295745975895,43.26227568772887,43.65006256103516
2012-10-31,43.8663919587872,44.47967689161707,43.54786585756367,44.01851272583008
2012-11-30,43.8236170831978,44.28476520015947,42.82998753222533,44.23722457885742
2012-12-31,44.38013740511936,44.88192794439421,44.28455381708088,44.85709762573242
2013-01-31,45.20308233914664,45.6355414676269,44.98686684893381,45.01089096069336
2013-02-28,45.18913723199229,45.483825214775536,44.836453218762784,45.43071365356445
2013-03-31,45.409349035197614,45.94847777769754,45.40449456884059,45.82706832885742
2013-04-30,45.811430456983,46.79764938354492,45.72354735667524,46.79764938354492
2013-05-31,46.777077792737,47.24806000696312,45.57989538877655,45.58970642089844
2013-06-30,45.55965130479297,46.08734256919916,43.53268185112646,44.81984329223633
2013-07-31,44.904150934379466,46.609706528946624,44.438112280830026,46.099029541015625
2013-08-31,46.0457276257996,46.130424547886,44.74038152249896,45.51259613037109
2013-09-30,45.54768433374496,46.57442255806455,45.21210479736328,45.86819076538086
2013-10-31,45.88078678973299,47.22464482867955,45.83045376506485,47.02330017089844
2013-11-30,47.03340009533044,47.35707906555944,46.68951947833888,47.24581909179688
2013-12-31,47.20515450993327,47.47883353942419,47.02729908116339,47.43797302246094
2014-01-31,47.427768679414974,47.98445823430062,47.35115617000098,47.62693405151367
2014-02-28,47.746007695448455,48.77259247841075,47.37644393720405,48.72639846801758
2014-03-31,48.67636716889458,48.87238036582752,48.2482751888691,48.68670654296875
2014-04-30,48.7411085971937,48.97431811172729,48.595986012653285,48.89137649536133
2014-05-31,48.939792952076125,49.4915805151734,48.80445561510452,49.48117065429688
2014-06-30,49.548656277737145,49.90426837642928,49.29243099390556,49.78399658203125
2014-07-31,49.86012916674585,49.91265141282324,48.55230878054856,48.57331848144531
2014-08-31,48.57913646992735,49.85616331277179,48.1886470264681,49.729488372802734
2014-09-30,49.70830177760019,49.81962818777347,48.181599958223714,48.7435188293457
2014-10-31,48.8451336704661,50.548773517051394,47.49294141782253,49.26042556762695
2014-11-30,49.310692547569545,49.52455140765692,48.5835024660434,48.727821350097656
2014-12-31,48.704769318553616,48.82208972140711,46.26066290849311,48.336544036865234
2015-01-31,48.38509851010475,48.83285067265562,47.65683261942006,48.676414489746094
2015-02-28,48.76580866862545,49.81661831174817,48.684558576320725,49.76244354248047
2015-03-31,49.80757565175252,49.82933568538503,48.681528502015226,49.29082107543945
2015-04-30,49.370605693365626,50.03177017631528,49.233996378127216,49.720306396484375
2015-05-31,49.75983002130724,49.9903450012207,49.545765058531735,49.89702987670898
2015-06-30,49.975309343168966,50.04146260296128,48.71833646913585,48.95542907714844
2015-07-31,49.179689455645786,49.30153407156623,48.072152906182666,48.71452713012695
2015-08-31,48.72343409462117,48.8012985884409,46.40934165113443,47.972450256347656
2015-09-30,47.88474652660368,48.39877777074559,46.16938754964796,46.53816986083984
2015-10-31,46.458433081613954,48.333633129946925,45.84648895963661,48.041690826416016
2015-11-30,48.04391468808623,48.26956667553274,46.57181095027423,46.84255599975586
2015-12-31,46.95477416110242,47.28914564699034,44.32506584176291,45.909305572509766
2016-01-31,45.584563418417865,45.88083120324356,43.19738315164997,45.17436218261719
2016-02-29,45.09479517256097,45.87919221870333,42.993474993643126,45.85056686401367
2016-03-31,45.94779504440451,47.54789798140133,45.78087906891023,47.01837921142578
2016-04-30,46.82698310507821,48.5964377105795,46.71132158504052,48.48655319213867
2016-05-31,48.435444055262096,48.76074941571383,47.75581586701424,48.56907653808594
2016-06-30,48.44180649854271,49.49833089883123,47.86978245626853,49.43995666503906
2016-07-31,49.43819123064517,50.62281836003094,49.115650442054495,50.089149475097656
2016-08-31,50.05555556241059,51.33391032481287,49.65498025091016,51.074703216552734
2016-09-30,51.11671846733103,51.643282200688056,50.448169886122656,51.62553405761719
2016-10-31,51.59343719482422,52.03318118494612,51.06454954682808,51.1180305480957
2016-11-30,51.14547416611486,51.467836911225625,49.68894403922113,51.1275749206543
2016-12-31,51.13417500087113,52.1579687963422,50.88833999633789,52.06773376464844
2017-01-31,52.26626923041389,52.75355367813587,52.15798257399939,52.54303359985352
2017-02-28,52.68922805220129,53.39620592609536,52.538169480251234,53.34786605834961
2017-03-31,53.51413001443981,53.5930219388768,52.18506991007831,53.27138137817383
2017-04-30,53.30366314693954,53.779053811588255,53.12083572008231,53.7059211730957
2017-05-31,53.70898762698023,54.32105270393182,53.46415217098083,54.25984573364258
2017-06-30,54.31330988815602,54.55304709059614,53.7969737525042,54.33177185058594
2017-07-31,54.32990709913199,54.96573918350501,53.98420309398774,54.88553237915039
2017-08-31,54.92761835484502,54.99582600715446,53.9978491993292,54.92144775390625
2017-09-30,54.87165367390462,55.25133895874024,54.647560119628906,55.25133895874024
2017-10-31,55.166999045398256,55.46698852356919,55.12322890330973,55.2982292175293
2017-11-30,55.34592449723267,55.35847533294963,54.11573237871827,55.09489059448242
2017-12-31,55.10244567954431,55.26190681142604,54.825108791692834,55.230262756347656
2018-01-31,55.25558954610089,55.71762962035943,55.15429090247465,55.25557708740234
2018-02-28,55.20851679993311,55.29114350381107,53.435234217949535,54.77631378173828
2018-03-31,54.8216338906316,54.96203418809536,54.12610277567328,54.64934158325195
2018-04-30,54.539784223318456,55.526504449042704,54.3924118895188,54.91139602661133
2018-05-31,54.874728643050446,55.23507951871494,54.79750815708467,54.93907928466797
2018-06-30,55.03862433377324,55.71085196560149,54.98046654195934,54.9933967590332
2018-07-31,54.9550873246509,55.93547797536854,54.9291155167383,55.91600036621094
2018-08-31,55.920561681874574,56.37701371848872,55.861873805489175,56.3117790222168
2018-09-30,56.24695959678764,56.6267735007358,56.07668342470725,56.60712814331055
2018-10-31,56.678877014170446,56.77751194501057,55.25133152911047,55.48815155029297
2018-11-30,55.59065447696266,56.24511652549486,54.6717281254505,55.2667350769043
2018-12-31,55.54959249701341,55.6691255922849,53.07809406573352,54.1123275756836
2019-01-31,53.85876020651512,56.87461409027469,53.81205435020872,56.78787612915039
2019-02-28,56.74701051303162,57.55806504170473,56.666573508220445,57.47762298583984
2019-03-31,57.600183311885445,58.26000039923634,57.10193237370011,58.2196044921875
2019-04-30,58.300051134348784,58.86136775323808,58.11748240210146,58.79374313354492
2019-05-31,58.80462270319748,58.99477944085714,57.643275151056194,57.6568603515625
2019-06-30,57.74966812133789,59.79634754419986,57.626868857330045,59.47570037841797
2019-07-31,59.70592209364766,59.8841067254865,59.2810701121346,59.568885803222656
2019-08-31,59.55992903663829,60.1517577373937,58.734133400971146,59.97973251342773
2019-09-30,59.93205707827565,60.4987436422333,59.70399332947137,60.24298858642578
2019-10-31,60.25689429131257,60.67322462613811,59.500562043551305,60.23607635498047
2019-11-30,60.33429818248798,60.7245060807155,60.11134390100012,60.5782356262207
2019-12-31,60.59988862853513,61.79220150924561,60.32708429758632,61.73603057861328
2020-01-31,61.84832980539119,62.150268104859386,61.04803355308285,61.44819641113281
2020-02-29,61.56524211226137,62.38299448297485,59.70410738477872,60.65581893920898
2020-03-31,60.64165196689295,61.739185332520464,47.81087573261908,54.573238372802734
2020-04-30,53.50217924708655,59.81457943099618,52.17852968413286,57.23836898803711
2020-05-31,56.72289914852915,59.0679361147868,55.75060313425415,58.92494583129883
2020-06-30,58.81078847915303,61.028574526375024,57.76291162363008,58.58113098144531
2020-07-31,58.676966914784174,61.55279475911048,58.676966914784174,61.54558563232422
2020-08-31,61.53187109715655,61.7996056141753,60.72857776196258,61.531864166259766
2020-09-30,61.547082559991765,62.04117907346513,59.9850167611874,60.95857238769531
2020-10-31,61.15341424828637,62.36465365271679,60.759401064050856,61.20448684692383
2020-11-30,61.39428915349704,63.68061767152178,61.101176436924185,63.2556037902832
2020-12-31,63.45497010817278,64.52366334522839,63.3814119696365,64.4941177368164
