Date,Open,High,Low,Close,Sessions
2002-07-31,35.792597,36.252314,35.691895,36.134098,2
2002-08-31,36.138435,38.485271,36.138435,38.126244,22
2002-09-30,38.290232,39.987541,38.145127,39.750072,20
2002-10-31,39.354178,39.954454,37.111931,38.281582,23
2002-11-30,38.263401,39.527038,37.647134,37.930885,20
2002-12-31,37.574108,39.987607,37.480574,39.6474,21
2003-01-31,39.257961,39.589186,38.058277,39.419128,21
2003-02-28,39.382309,40.671516,39.220593,40.640072,19
2003-03-31,40.58142,41.19469,38.800385,40.085487,21
2003-04-30,40.030245,40.537374,38.907168,40.505676,21
2003-05-31,40.607189,43.798411,40.151963,43.065472,21
2003-06-30,42.918251,44.64637,41.853075,42.287415,21
2003-07-31,42.288786,42.444814,37.736351,38.066765,22
2003-08-31,37.849149,39.089257,37.300575,38.56374,21
2003-09-30,38.726757,40.866156,37.916359,40.852264,21
2003-10-31,40.688116,40.888069,38.479324,39.613945,23
2003-11-30,39.482266,40.588865,38.77724,39.748432,19
2003-12-31,39.602016,40.981517,39.320486,40.282372,22
2004-01-31,40.112664,41.908748,39.551674,41.031971,20
2004-02-29,40.922085,42.025078,40.8227,41.968277,19
2004-03-31,42.042359,43.477698,41.400785,42.560387,23
2004-04-30,42.454503,42.49267,39.606076,39.906673,21
2004-05-31,39.803672,40.186877,38.563077,39.803673,20
2004-06-30,39.607486,40.271065,38.833311,40.22298,21
2004-07-31,40.240392,41.312152,40.037622,40.839024,21
2004-08-31,40.955345,42.651727,40.868102,42.540249,22
2004-09-30,42.676493,43.771401,41.849251,42.944099,21
2004-10-31,42.75407,44.019574,42.38271,43.701965,21
2004-11-30,43.542995,43.763785,42.502849,42.654945,21
2004-12-31,42.711614,44.460504,42.37173,43.789097,22
2005-01-31,43.606104,45.371561,43.423168,45.35178,20
2005-02-28,45.388936,46.77884,44.619585,44.684113,19
2005-03-31,44.585567,45.307538,43.58465,44.480965,22
2005-04-30,44.745839,46.450119,44.15112,46.200226,21
2005-05-31,46.220294,47.674891,45.548152,47.649811,21
2005-06-30,47.926148,48.832332,46.984745,48.681309,22
2005-07-31,48.515607,48.626743,46.818234,47.035484,20
2005-08-31,46.90111,48.675718,46.282525,48.670647,23
2005-09-30,48.494668,48.713456,46.749428,46.912224,21
2005-10-31,46.887732,47.097164,45.523856,45.860981,21
2005-11-30,45.885099,46.76246,45.079602,46.17754,21
2005-12-31,46.378567,47.91151,45.785889,47.554466,21
2006-01-31,47.394014,48.004618,46.597137,46.917934,20
2006-02-28,46.8146,47.489696,46.591332,47.43779,19
2006-03-31,47.302287,47.354402,45.123979,45.269909,23
2006-04-30,45.080542,45.457184,43.757104,44.023907,19
2006-05-31,43.939871,44.717087,43.356932,43.939857,22
2006-06-30,43.97256,45.311756,43.824905,44.457611,22
2006-07-31,44.408395,45.461698,43.905573,45.419353,20
2006-08-31,45.340728,46.871194,45.191932,46.807426,23
2006-09-30,46.748719,48.183929,46.268562,47.703789,20
2006-10-31,47.727319,48.139816,46.538161,48.107674,22
2006-11-30,48.185629,49.271847,47.48121,49.218075,21
2006-12-31,49.267729,49.548397,47.69091,47.891266,20
2007-01-31,48.319163,48.552009,46.90025,47.414707,20
2007-02-28,47.66215,49.625215,47.308694,49.021545,19
2007-03-31,49.279762,49.421679,48.155288,48.188038,22
2007-04-30,48.273504,48.662556,47.670877,48.624184,20
2007-05-31,48.708862,48.945342,47.196671,47.499088,22
2007-06-30,47.42071,47.93963,45.378126,47.017712,21
2007-07-31,46.998887,48.628128,46.150997,48.578255,21
2007-08-31,48.545444,49.624704,47.6887,49.446678,23
2007-09-30,49.620972,50.983991,48.654575,49.559513,19
2007-10-31,49.736166,51.250286,49.012761,50.459599,23
2007-11-30,50.670245,54.27508,50.670245,53.15984,21
2007-12-31,53.587337,53.779606,51.053899,52.826141,20
2008-01-31,52.945345,55.733196,52.916954,53.933319,21
2008-02-29,54.126451,54.473939,51.59679,53.68774,20
2008-03-31,53.566487,55.899689,52.325551,54.836063,20
2008-04-30,54.448948,55.086414,52.496363,53.472652,22
2008-05-31,53.85648,53.977518,51.37811,52.035168,21
2008-06-30,52.05079,53.693661,51.246761,53.415993,21
2008-07-31,53.811905,54.433139,52.10507,53.219769,22
2008-08-31,53.005358,55.00973,52.335252,54.677582,21
2008-09-30,54.37354,58.981595,54.151261,55.48457,21
2008-10-31,56.335145,58.622839,54.346598,54.452183,23
2008-11-30,54.605309,62.408611,54.387405,62.261379,19
2008-12-31,63.670762,72.770754,63.304395,70.761574,22
2009-01-31,71.176524,71.413677,61.328622,61.512417,20
2009-02-28,61.842425,63.423866,60.082621,60.570099,19
2009-03-31,60.940903,64.42858,59.849938,63.021587,22
2009-04-30,63.447266,63.710331,58.227749,58.640289,21
2009-05-31,58.242719,58.920339,54.110792,56.473579,20
2009-06-30,55.556075,57.379122,52.680251,56.897781,22
2009-07-31,56.386512,58.432657,54.28607,57.225521,22
2009-08-31,56.812493,58.659597,54.638328,58.502136,21
2009-09-30,58.214783,60.250036,56.817415,59.940189,21
2009-10-31,60.310166,61.132852,57.013061,58.372105,22
2009-11-30,58.395324,59.141215,56.524446,59.08007,20
2009-12-31,58.734782,58.857439,54.772521,55.331097,22
2010-01-31,55.300303,56.86992,54.635525,56.820717,19
2010-02-28,56.650813,57.089423,54.674114,56.626144,19
2010-03-31,56.595121,56.812055,54.698909,55.461155,23
2010-04-30,55.2136,57.328293,54.299248,57.303413,21
2010-05-31,57.060003,62.415273,56.972622,60.230717,20
2010-06-30,60.892015,63.747853,59.558143,63.722801,22
2010-07-31,63.804466,64.489187,61.511641,63.11972,21
2010-08-31,62.542458,68.907569,62.113884,68.416,22
2010-09-30,67.646217,67.665184,63.746159,66.691711,21
2010-10-31,66.128358,67.314731,62.911719,63.71109,21
2010-11-30,64.156026,65.091582,59.707054,62.634808,21
2010-12-31,61.727906,62.021696,57.780896,60.317944,22
